,names,scores,logfoldchanges,pvals,pvals_adj
1051,Mdh1,2.8931649,0.27764454,0.0039065652302893075,0.011123396542680198
1052,Rpa2,2.8910859,0.29175553,0.003933326932754989,0.011181146000772213
1053,Mrpl9,2.8901625,0.5852957,0.003957239854521618,0.01123986398185523
1054,2610029G23Rik,2.8855987,0.38643956,0.004006620578353973,0.011370762842022665
1055,Stom,2.8850808,0.38307106,0.0040129502008932555,0.011379368236058032
1056,Tpx2,2.8846638,0.41608974,0.00401936729314665,0.011388207330582174
1057,Ruvbl1,2.8819144,0.37599316,0.004052976546613954,0.011474013176673304
1058,Ccnf,2.877084,0.65263325,0.004122475856626064,0.011661200148538152
1059,Mrpl35,2.8753903,1.1130439,0.004163016426294856,0.011756603671966894
1060,Ttll12,2.874753,0.5176846,0.004151630625778748,0.01173405183420349
1061,Tnfaip8,2.8684134,0.40002266,0.004228428180175454,0.011931566353054368
1062,Clic4,2.861752,0.74464005,0.00433073947376368,0.012200311774659968
1063,Rnaseh2b,2.8610356,0.4401815,0.004328728267421967,0.012200311774659968
1064,Nudt9,2.859105,0.49547386,0.004357541783070745,0.012255808226061241
1065,Ociad1,2.8533669,0.31233248,0.004428413486606679,0.01244499588133522
1066,Pdia4,2.8477018,0.35970512,0.0045099477445624805,0.012632978625393766
1067,B4galnt1,2.8475378,0.24905111,0.00450533786354396,0.012630317601210564
1068,Uqcrc2,2.8430119,0.7118775,0.0045924094466417145,0.012853532035977742
1069,Chchd10,2.8405523,0.39846236,0.00461082110544807,0.012884164886559748
1070,Bex6,2.8355498,0.50617045,0.004689864173649817,0.013083849040635018
1071,Etnk1,2.833927,0.5872408,0.004715214019506022,0.01313333622382186
1072,Emg1,2.833901,0.4240861,0.004711850379869631,0.01313333622382186
1073,Kiaa0028,2.8283448,0.39479545,0.004790541403141656,0.013321642532024057
1074,Nxt1,2.8244174,0.3540054,0.0048511496769336505,0.013468477502090128
1075,Shmt1,2.8228693,0.49020854,0.004876706495741844,0.013528548325406032
1076,Csf2ra,2.8175595,0.39441267,0.0049528178532228136,0.013717635964263186
1077,Eif2b1,2.8137815,0.35965046,0.005010090159134888,0.01386042796163552
1078,Mbd2,2.8121598,0.3625852,0.005033500298030481,0.013907613713773572
1079,Zfp516,2.8112195,0.89920396,0.005069947763006057,0.01399711178410712
1080,Mett10d,2.8098006,0.4430616,0.0050763282857475495,0.01400352431184236
1081,Cdc45,2.8076777,0.40843797,0.005104249798715644,0.01405807346797102
1082,Atrnl1,2.805781,1.3360481,0.005174226535471295,0.014239438416197321
1083,Dnajc19,2.802896,0.42986166,0.005182875938854018,0.014251876386442404
1084,2810004N23Rik,2.7989688,0.35200402,0.005239091507671196,0.014394987892494665
1085,Ccl6,2.798745,1.4640101,0.005288610672086079,0.014507945492344243
1086,Afap1l1,2.798263,0.843736,0.005278559314976282,0.01449189196180044
1087,Fam168b,2.795181,0.33088398,0.005303662543172211,0.014537680251379904
1088,Tubb2a,2.7940657,1.2183166,0.005355732228584651,0.014645508653601928
1089,Dlat,2.7928276,0.46443668,0.00534858455585721,0.014637561698860612
1090,Bin1,2.7914555,0.42286295,0.005368227439668723,0.014668054548136788
1091,Huwe1,2.7904358,0.4224218,0.005382585883279572,0.014695651806327377
1092,Gmip,2.789446,0.6063706,0.00540869826082394,0.01472315091988477
1093,Myo7a,2.7890604,0.71301776,0.00542115960058445,0.014742649158090574
1094,Grn,2.788284,0.2908768,0.00540972337479394,0.01472315091988477
1095,Cebpa,2.7867115,0.31612295,0.005440986730422492,0.014784917485581119
1096,Actl6a,2.7864559,0.4537555,0.0054537571695115195,0.014807959081026164
1097,Rassf8,2.7853558,1.1909196,0.005501652424100076,0.014924214805957632
1098,AK084646,2.7842865,0.8511742,0.005505223253545078,0.014924214805957632
1099,Sla,2.7813458,0.7968,0.0055541110130058685,0.01504492708468073
1100,Rcsd1,2.7789776,0.40667418,0.005576852454723702,0.01509468064411882
1101,Epb4.1l2,2.777551,0.9527855,0.0056244879492251005,0.01521168331722243
1102,Mcm3,2.772736,0.32251447,0.0056808017374661264,0.015351955204381835
1103,Fabp5,2.77168,0.83664423,0.005720640085776837,0.01543544091948074
1104,Ccdc109b,2.771138,1.6740186,0.005766659720606031,0.015547455231102666
1105,Ankrd13a,2.7706375,0.18871723,0.005705967766837058,0.015407898875864388
1106,Ly9,2.7576883,1.0343812,0.005972647874348308,0.016077697203101413
1107,Snx18,2.7563806,0.6426372,0.0059834322946716425,0.016094173693617958
1108,Lta4h,2.7503572,0.2931063,0.0060736736271717814,0.016324180441876807
1109,Ubap2,2.7501125,0.33960992,0.00608397029556507,0.016339129564198487
1110,Nup85,2.7474866,0.3094191,0.00613291213076523,0.01644497262103404
1111,Vdr,2.745739,1.290047,0.006209552330251514,0.01663755053703259
1112,Fam26f,2.744821,1.2159693,0.006221493552250196,0.016656613071229964
