,names,scores,logfoldchanges,pvals,pvals_adj
250,9530077C05Rik,3.6775692,1.0360838,0.00025703963092906814,0.002946989256930944
251,Nudt9,3.6734047,0.27789217,0.0002703379232062368,0.003068868990081326
252,2010011I20Rik,3.673253,0.8227751,0.00026370785376628506,0.003013429812408774
253,Slc43a1,3.6726213,0.4652834,0.0002669916636184037,0.0030408852513105983
254,Vamp8,3.666014,0.28177854,0.0002819755633787612,0.0031800577425493623
255,Abcb6,3.6641788,0.55773944,0.0002754975942555285,0.003117187533691242
256,Stx2,3.6588008,0.38087228,0.00028518691661812595,0.0031906757124117056
257,Tprgl,3.6555376,0.5134423,0.00028569075489284757,0.0031906757124117056
258,Snrpb,3.645999,0.12988561,0.00030344920732594153,0.0033456971708684478
259,Plxdc1,3.643956,1.0473832,0.0002921508730749355,0.003252298912843879
260,Pigq,3.6424167,1.0072354,0.00029386803251823775,0.003260895756335815
261,Nags,3.6403062,0.9812971,0.0002965713549797266,0.0032803453398558857
262,Alas2,3.628054,23.72705,0.00031426162217788406,0.003453875344381777
263,Stom,3.6246815,0.3318197,0.00032358436921414377,0.003533828032145602
264,Hmmr,3.616785,0.76090205,0.0003258982534665468,0.003547870260924458
265,Ankrd13a,3.6108625,0.16352735,0.0003487502577470365,0.0037847079858019587
266,Ppm1g,3.600891,0.18392055,0.00035346676754132827,0.0038238677579470965
267,Prim2,3.5863404,0.48554847,0.0003701310104765769,0.003991631616108334
268,Clic4,3.5703084,0.44972655,0.00039492434672995643,0.0042190332519434735
269,Mll3,3.5668626,0.6257697,0.00039610743947542316,0.0042190332519434735
270,Spon2,3.5614219,0.7279884,0.0004013304657454948,0.004261512114731392
271,Tspo2,3.5613487,0.3648003,0.00041008723031785214,0.004341138134438367
272,Hausp,3.5589874,0.32673442,0.00041519185940193224,0.004373424955283238
273,Khsrp,3.5580862,0.34347042,0.0004180543041727399,0.0043851228075991655
274,Tubb5,3.557632,0.085323565,0.00041567180102373286,0.004373424955283238
275,1110049F12Rik,3.5510585,0.52531224,0.00042166278613067976,0.004409570530112048
276,Memo1,3.5406573,0.4464182,0.0004425843896251568,0.004600478098181975
277,5730508B09Rik,3.5404103,0.460437,0.0004406751499732175,0.004594471125551582
278,Apbb1ip,3.5375605,0.31632608,0.00044760385752273953,0.004638681418351273
279,Tonsl,3.5307992,0.68542665,0.00045130316590912445,0.0046630156453664326
280,Eif1ax,3.527354,0.2836154,0.0004694289595970106,0.004819064804774577
281,Bsg,3.5234985,0.18969588,0.0004705954329785664,0.004819064804774577
282,Tgm2,3.520882,0.84835297,0.00046450740256135964,0.004785119541012693
283,Nudt19,3.514022,0.3828968,0.00048489107717801733,0.004943605904347681
284,Cdca3,3.5129423,0.30421957,0.0004921501297415963,0.004995323816877202
285,Eif4ebp1,3.507247,0.19633077,0.0005034444293794061,0.005094975735449649
286,Agfg2,3.4976716,0.6448392,0.0005108702876489333,0.005155009832387336
287,AK210533,3.490151,0.3264163,0.0005325565610810352,0.005358171114550007
288,Igsf3,3.4800863,0.8137824,0.0005412947123484559,0.0054302559660305855
289,Tfrc,3.4716413,0.935133,0.0005579265117342239,0.005580882295637121
290,Hs6st1,3.4688065,0.45953688,0.0005719574459170903,0.005688256904495327
291,Cenpe,3.464764,0.578558,0.0005788229480080782,0.005739994234413442
292,Atp2b4,3.4638467,0.9192053,0.000571665969127452,0.005688256904495327
293,Eif3f,3.4625568,0.119371705,0.0005978902258998145,0.005912089311118223
294,Adcy6,3.4506803,0.5836252,0.0006079815185045328,0.005994697772454693
295,Hcfc1,3.4410255,0.293166,0.0006348504696591581,0.006241791939583347
